to interest<br>Indikativ Präsens<br>Singular 1,ich interessiere,Indikativ Präsens to interest
to interest<br>Indikativ Präsens<br>Singular 2,du interessierst,Indikativ Präsens to interest
to interest<br>Indikativ Präsens<br>Singular 3,er/sie/es interessiert,Indikativ Präsens to interest
to interest<br>Indikativ Präsens<br>Plural 1,wir interessieren,Indikativ Präsens to interest
to interest<br>Indikativ Präsens<br>Plural 2,ihr interessiert,Indikativ Präsens to interest
to interest<br>Indikativ Präsens<br>Plural 3,Sie interessieren,Indikativ Präsens to interest
to interest<br>Indikativ Präteritum<br>Singular 1,ich interessierte,Indikativ Präteritum to interest
to interest<br>Indikativ Präteritum<br>Singular 2,du interessiertest,Indikativ Präteritum to interest
to interest<br>Indikativ Präteritum<br>Singular 3,er/sie/es interessierte,Indikativ Präteritum to interest
to interest<br>Indikativ Präteritum<br>Plural 1,wir interessierten,Indikativ Präteritum to interest
to interest<br>Indikativ Präteritum<br>Plural 2,ihr interessiertet,Indikativ Präteritum to interest
to interest<br>Indikativ Präteritum<br>Plural 3,Sie interessierten,Indikativ Präteritum to interest
to interest<br>Indikativ Futur I<br>Singular 1,ich werde interessieren,Indikativ Futur I to interest
to interest<br>Indikativ Futur I<br>Singular 2,du wirst interessieren,Indikativ Futur I to interest
to interest<br>Indikativ Futur I<br>Singular 3,er/sie/es wird interessieren,Indikativ Futur I to interest
to interest<br>Indikativ Futur I<br>Plural 1,wir werden interessieren,Indikativ Futur I to interest
to interest<br>Indikativ Futur I<br>Plural 2,ihr werdet interessieren,Indikativ Futur I to interest
to interest<br>Indikativ Futur I<br>Plural 3,Sie werden interessieren,Indikativ Futur I to interest
to interest<br>Indikativ Perfekt<br>Singular 1,ich habe interessiert,Indikativ Perfekt to interest
to interest<br>Indikativ Perfekt<br>Singular 2,du hast interessiert,Indikativ Perfekt to interest
to interest<br>Indikativ Perfekt<br>Singular 3,er/sie/es hat interessiert,Indikativ Perfekt to interest
to interest<br>Indikativ Perfekt<br>Plural 1,wir haben interessiert,Indikativ Perfekt to interest
to interest<br>Indikativ Perfekt<br>Plural 2,ihr habt interessiert,Indikativ Perfekt to interest
to interest<br>Indikativ Perfekt<br>Plural 3,Sie haben interessiert,Indikativ Perfekt to interest
to interest<br>Indikativ Plusquamperfekt<br>Singular 1,ich hatte interessiert,Indikativ Plusquamperfekt to interest
to interest<br>Indikativ Plusquamperfekt<br>Singular 2,du hattest interessiert,Indikativ Plusquamperfekt to interest
to interest<br>Indikativ Plusquamperfekt<br>Singular 3,er/sie/es hatte interessiert,Indikativ Plusquamperfekt to interest
to interest<br>Indikativ Plusquamperfekt<br>Plural 1,wir hatten interessiert,Indikativ Plusquamperfekt to interest
to interest<br>Indikativ Plusquamperfekt<br>Plural 2,ihr hattet interessiert,Indikativ Plusquamperfekt to interest
to interest<br>Indikativ Plusquamperfekt<br>Plural 3,Sie hatten interessiert,Indikativ Plusquamperfekt to interest
to interest<br>Indikativ Futur II<br>Singular 1,ich werde interessiert haben,Indikativ Futur II to interest
to interest<br>Indikativ Futur II<br>Singular 2,du wirst interessiert haben,Indikativ Futur II to interest
to interest<br>Indikativ Futur II<br>Singular 3,er/sie/es wird interessiert haben,Indikativ Futur II to interest
to interest<br>Indikativ Futur II<br>Plural 1,wir werden interessiert haben,Indikativ Futur II to interest
to interest<br>Indikativ Futur II<br>Plural 2,ihr werdet interessiert haben,Indikativ Futur II to interest
to interest<br>Indikativ Futur II<br>Plural 3,Sie werden interessiert haben,Indikativ Futur II to interest
to interest<br>Konjunktiv I Präsens<br>Singular 1,ich interessiere,Konjunktiv I Präsens to interest
to interest<br>Konjunktiv I Präsens<br>Singular 2,du interessierest,Konjunktiv I Präsens to interest
to interest<br>Konjunktiv I Präsens<br>Singular 3,er/sie/es interessiere,Konjunktiv I Präsens to interest
to interest<br>Konjunktiv I Präsens<br>Plural 1,wir interessieren,Konjunktiv I Präsens to interest
to interest<br>Konjunktiv I Präsens<br>Plural 2,ihr interessieret,Konjunktiv I Präsens to interest
to interest<br>Konjunktiv I Präsens<br>Plural 3,Sie interessieren,Konjunktiv I Präsens to interest
to interest<br>Konjunktiv I Futur I<br>Singular 1,ich werde interessieren,Konjunktiv I Futur I to interest
to interest<br>Konjunktiv I Futur I<br>Singular 2,du werdest interessieren,Konjunktiv I Futur I to interest
to interest<br>Konjunktiv I Futur I<br>Singular 3,er/sie/es werde interessieren,Konjunktiv I Futur I to interest
to interest<br>Konjunktiv I Futur I<br>Plural 1,wir werden interessieren,Konjunktiv I Futur I to interest
to interest<br>Konjunktiv I Futur I<br>Plural 2,ihr werdet interessieren,Konjunktiv I Futur I to interest
to interest<br>Konjunktiv I Futur I<br>Plural 3,Sie werden interessieren,Konjunktiv I Futur I to interest
to interest<br>Konjunktiv I Perfekt<br>Singular 1,ich habe interessiert,Konjunktiv I Perfekt to interest
to interest<br>Konjunktiv I Perfekt<br>Singular 2,du habest interessiert,Konjunktiv I Perfekt to interest
to interest<br>Konjunktiv I Perfekt<br>Singular 3,er/sie/es habe interessiert,Konjunktiv I Perfekt to interest
to interest<br>Konjunktiv I Perfekt<br>Plural 1,wir haben interessiert,Konjunktiv I Perfekt to interest
to interest<br>Konjunktiv I Perfekt<br>Plural 2,ihr habet interessiert,Konjunktiv I Perfekt to interest
to interest<br>Konjunktiv I Perfekt<br>Plural 3,Sie haben interessiert,Konjunktiv I Perfekt to interest
to interest<br>Konjunktiv I Futur II<br>Singular 1,ich werde interessiert haben,Konjunktiv I Futur II to interest
to interest<br>Konjunktiv I Futur II<br>Singular 2,du werdest interessiert haben,Konjunktiv I Futur II to interest
to interest<br>Konjunktiv I Futur II<br>Singular 3,er/sie/es werde interessiert haben,Konjunktiv I Futur II to interest
to interest<br>Konjunktiv I Futur II<br>Plural 1,wir werden interessiert haben,Konjunktiv I Futur II to interest
to interest<br>Konjunktiv I Futur II<br>Plural 2,ihr werdet interessiert haben,Konjunktiv I Futur II to interest
to interest<br>Konjunktiv I Futur II<br>Plural 3,Sie werden interessiert haben,Konjunktiv I Futur II to interest
to interest<br>Konjunktiv II Präteritum<br>Singular 1,ich interessierte,Konjunktiv II Präteritum to interest
to interest<br>Konjunktiv II Präteritum<br>Singular 2,du interessiertest,Konjunktiv II Präteritum to interest
to interest<br>Konjunktiv II Präteritum<br>Singular 3,er/sie/es interessierte,Konjunktiv II Präteritum to interest
to interest<br>Konjunktiv II Präteritum<br>Plural 1,wir interessierten,Konjunktiv II Präteritum to interest
to interest<br>Konjunktiv II Präteritum<br>Plural 2,ihr interessiertet,Konjunktiv II Präteritum to interest
to interest<br>Konjunktiv II Präteritum<br>Plural 3,Sie interessierten,Konjunktiv II Präteritum to interest
to interest<br>Konjunktiv II Futur I<br>Singular 1,ich würde interessieren,Konjunktiv II Futur I to interest
to interest<br>Konjunktiv II Futur I<br>Singular 2,du würdest interessieren,Konjunktiv II Futur I to interest
to interest<br>Konjunktiv II Futur I<br>Singular 3,er/sie/es würde interessieren,Konjunktiv II Futur I to interest
to interest<br>Konjunktiv II Futur I<br>Plural 1,wir würden interessieren,Konjunktiv II Futur I to interest
to interest<br>Konjunktiv II Futur I<br>Plural 2,ihr würdet interessieren,Konjunktiv II Futur I to interest
to interest<br>Konjunktiv II Futur I<br>Plural 3,Sie würden interessieren,Konjunktiv II Futur I to interest
to interest<br>Konjunktiv II Plusquamperfekt<br>Singular 1,ich hätte interessiert,Konjunktiv II Plusquamperfekt to interest
to interest<br>Konjunktiv II Plusquamperfekt<br>Singular 2,du hättest interessiert,Konjunktiv II Plusquamperfekt to interest
to interest<br>Konjunktiv II Plusquamperfekt<br>Singular 3,er/sie/es hätte interessiert,Konjunktiv II Plusquamperfekt to interest
to interest<br>Konjunktiv II Plusquamperfekt<br>Plural 1,wir hätten interessiert,Konjunktiv II Plusquamperfekt to interest
to interest<br>Konjunktiv II Plusquamperfekt<br>Plural 2,ihr hättet interessiert,Konjunktiv II Plusquamperfekt to interest
to interest<br>Konjunktiv II Plusquamperfekt<br>Plural 3,Sie hätten interessiert,Konjunktiv II Plusquamperfekt to interest
to interest<br>Konjunktiv II Futur II<br>Singular 1,ich würde interessiert haben,Konjunktiv II Futur II to interest
to interest<br>Konjunktiv II Futur II<br>Singular 2,du würdest interessiert haben,Konjunktiv II Futur II to interest
to interest<br>Konjunktiv II Futur II<br>Singular 3,er/sie/es würde interessiert haben,Konjunktiv II Futur II to interest
to interest<br>Konjunktiv II Futur II<br>Plural 1,wir würden interessiert haben,Konjunktiv II Futur II to interest
to interest<br>Konjunktiv II Futur II<br>Plural 2,ihr würdet interessiert haben,Konjunktiv II Futur II to interest
to interest<br>Konjunktiv II Futur II<br>Plural 3,Sie würden interessiert haben,Konjunktiv II Futur II to interest
to interest<br>Imperativ Präsens<br>Singular 1,interessiere (du),Imperativ Präsens to interest
to interest<br>Imperativ Präsens<br>Singular 2,interessieren wir,Imperativ Präsens to interest
to interest<br>Imperativ Präsens<br>Singular 3,interessiert ihr,Imperativ Präsens to interest
to interest<br>Imperativ Präsens<br>Plural 1,interessieren Sie,Imperativ Präsens to interest
to interest<br>Partizip Präsens<br>Singular 1,interessierend,Partizip Präsens to interest
to interest<br>Partizip Perfekt<br>Singular 1,interessiert,Partizip Perfekt to interest
to interest<br>Infinitiv Präsens<br>Singular 1,interessieren,Infinitiv Präsens to interest
to interest<br>Infinitiv Perfekt<br>Singular 1,interessiert haben,Infinitiv Perfekt to interest
to interest<br>Infinitiv zu + Infinitiv<br>Singular 1,zu interessieren,Infinitiv zu + Infinitiv to interest
to remember<br>Indikativ Präsens<br>Singular 1,ich erinnere,Indikativ Präsens to remember
to remember<br>Indikativ Präsens<br>Singular 2,du erinnerst,Indikativ Präsens to remember
to remember<br>Indikativ Präsens<br>Singular 3,er/sie/es erinnert,Indikativ Präsens to remember
to remember<br>Indikativ Präsens<br>Plural 1,wir erinnern,Indikativ Präsens to remember
to remember<br>Indikativ Präsens<br>Plural 2,ihr erinnert,Indikativ Präsens to remember
to remember<br>Indikativ Präsens<br>Plural 3,Sie erinnern,Indikativ Präsens to remember
to remember<br>Indikativ Präteritum<br>Singular 1,ich erinnerte,Indikativ Präteritum to remember
to remember<br>Indikativ Präteritum<br>Singular 2,du erinnertest,Indikativ Präteritum to remember
to remember<br>Indikativ Präteritum<br>Singular 3,er/sie/es erinnerte,Indikativ Präteritum to remember
to remember<br>Indikativ Präteritum<br>Plural 1,wir erinnerten,Indikativ Präteritum to remember
to remember<br>Indikativ Präteritum<br>Plural 2,ihr erinnertet,Indikativ Präteritum to remember
to remember<br>Indikativ Präteritum<br>Plural 3,Sie erinnerten,Indikativ Präteritum to remember
to remember<br>Indikativ Futur I<br>Singular 1,ich werde erinnern,Indikativ Futur I to remember
to remember<br>Indikativ Futur I<br>Singular 2,du wirst erinnern,Indikativ Futur I to remember
to remember<br>Indikativ Futur I<br>Singular 3,er/sie/es wird erinnern,Indikativ Futur I to remember
to remember<br>Indikativ Futur I<br>Plural 1,wir werden erinnern,Indikativ Futur I to remember
to remember<br>Indikativ Futur I<br>Plural 2,ihr werdet erinnern,Indikativ Futur I to remember
to remember<br>Indikativ Futur I<br>Plural 3,Sie werden erinnern,Indikativ Futur I to remember
to remember<br>Indikativ Perfekt<br>Singular 1,ich habe erinnert,Indikativ Perfekt to remember
to remember<br>Indikativ Perfekt<br>Singular 2,du hast erinnert,Indikativ Perfekt to remember
to remember<br>Indikativ Perfekt<br>Singular 3,er/sie/es hat erinnert,Indikativ Perfekt to remember
to remember<br>Indikativ Perfekt<br>Plural 1,wir haben erinnert,Indikativ Perfekt to remember
to remember<br>Indikativ Perfekt<br>Plural 2,ihr habt erinnert,Indikativ Perfekt to remember
to remember<br>Indikativ Perfekt<br>Plural 3,Sie haben erinnert,Indikativ Perfekt to remember
to remember<br>Indikativ Plusquamperfekt<br>Singular 1,ich hatte erinnert,Indikativ Plusquamperfekt to remember
to remember<br>Indikativ Plusquamperfekt<br>Singular 2,du hattest erinnert,Indikativ Plusquamperfekt to remember
to remember<br>Indikativ Plusquamperfekt<br>Singular 3,er/sie/es hatte erinnert,Indikativ Plusquamperfekt to remember
to remember<br>Indikativ Plusquamperfekt<br>Plural 1,wir hatten erinnert,Indikativ Plusquamperfekt to remember
to remember<br>Indikativ Plusquamperfekt<br>Plural 2,ihr hattet erinnert,Indikativ Plusquamperfekt to remember
to remember<br>Indikativ Plusquamperfekt<br>Plural 3,Sie hatten erinnert,Indikativ Plusquamperfekt to remember
to remember<br>Indikativ Futur II<br>Singular 1,ich werde erinnert haben,Indikativ Futur II to remember
to remember<br>Indikativ Futur II<br>Singular 2,du wirst erinnert haben,Indikativ Futur II to remember
to remember<br>Indikativ Futur II<br>Singular 3,er/sie/es wird erinnert haben,Indikativ Futur II to remember
to remember<br>Indikativ Futur II<br>Plural 1,wir werden erinnert haben,Indikativ Futur II to remember
to remember<br>Indikativ Futur II<br>Plural 2,ihr werdet erinnert haben,Indikativ Futur II to remember
to remember<br>Indikativ Futur II<br>Plural 3,Sie werden erinnert haben,Indikativ Futur II to remember
to remember<br>Konjunktiv I Präsens<br>Singular 1,ich erinnere,Konjunktiv I Präsens to remember
to remember<br>Konjunktiv I Präsens<br>Singular 2,du erinnerest,Konjunktiv I Präsens to remember
to remember<br>Konjunktiv I Präsens<br>Singular 3,er/sie/es erinnere,Konjunktiv I Präsens to remember
to remember<br>Konjunktiv I Präsens<br>Plural 1,wir erinnern,Konjunktiv I Präsens to remember
to remember<br>Konjunktiv I Präsens<br>Plural 2,ihr erinnert,Konjunktiv I Präsens to remember
to remember<br>Konjunktiv I Präsens<br>Plural 3,Sie erinnern,Konjunktiv I Präsens to remember
to remember<br>Konjunktiv I Futur I<br>Singular 1,ich werde erinnern,Konjunktiv I Futur I to remember
to remember<br>Konjunktiv I Futur I<br>Singular 2,du werdest erinnern,Konjunktiv I Futur I to remember
to remember<br>Konjunktiv I Futur I<br>Singular 3,er/sie/es werde erinnern,Konjunktiv I Futur I to remember
to remember<br>Konjunktiv I Futur I<br>Plural 1,wir werden erinnern,Konjunktiv I Futur I to remember
to remember<br>Konjunktiv I Futur I<br>Plural 2,ihr werdet erinnern,Konjunktiv I Futur I to remember
to remember<br>Konjunktiv I Futur I<br>Plural 3,Sie werden erinnern,Konjunktiv I Futur I to remember
to remember<br>Konjunktiv I Perfekt<br>Singular 1,ich habe erinnert,Konjunktiv I Perfekt to remember
to remember<br>Konjunktiv I Perfekt<br>Singular 2,du habest erinnert,Konjunktiv I Perfekt to remember
to remember<br>Konjunktiv I Perfekt<br>Singular 3,er/sie/es habe erinnert,Konjunktiv I Perfekt to remember
to remember<br>Konjunktiv I Perfekt<br>Plural 1,wir haben erinnert,Konjunktiv I Perfekt to remember
to remember<br>Konjunktiv I Perfekt<br>Plural 2,ihr habet erinnert,Konjunktiv I Perfekt to remember
to remember<br>Konjunktiv I Perfekt<br>Plural 3,Sie haben erinnert,Konjunktiv I Perfekt to remember
to remember<br>Konjunktiv I Futur II<br>Singular 1,ich werde erinnert haben,Konjunktiv I Futur II to remember
to remember<br>Konjunktiv I Futur II<br>Singular 2,du werdest erinnert haben,Konjunktiv I Futur II to remember
to remember<br>Konjunktiv I Futur II<br>Singular 3,er/sie/es werde erinnert haben,Konjunktiv I Futur II to remember
to remember<br>Konjunktiv I Futur II<br>Plural 1,wir werden erinnert haben,Konjunktiv I Futur II to remember
to remember<br>Konjunktiv I Futur II<br>Plural 2,ihr werdet erinnert haben,Konjunktiv I Futur II to remember
to remember<br>Konjunktiv I Futur II<br>Plural 3,Sie werden erinnert haben,Konjunktiv I Futur II to remember
to remember<br>Konjunktiv II Präteritum<br>Singular 1,ich erinnerte,Konjunktiv II Präteritum to remember
to remember<br>Konjunktiv II Präteritum<br>Singular 2,du erinnertest,Konjunktiv II Präteritum to remember
to remember<br>Konjunktiv II Präteritum<br>Singular 3,er/sie/es erinnerte,Konjunktiv II Präteritum to remember
to remember<br>Konjunktiv II Präteritum<br>Plural 1,wir erinnerten,Konjunktiv II Präteritum to remember
to remember<br>Konjunktiv II Präteritum<br>Plural 2,ihr erinnertet,Konjunktiv II Präteritum to remember
to remember<br>Konjunktiv II Präteritum<br>Plural 3,Sie erinnerten,Konjunktiv II Präteritum to remember
to remember<br>Konjunktiv II Futur I<br>Singular 1,ich würde erinnern,Konjunktiv II Futur I to remember
to remember<br>Konjunktiv II Futur I<br>Singular 2,du würdest erinnern,Konjunktiv II Futur I to remember
to remember<br>Konjunktiv II Futur I<br>Singular 3,er/sie/es würde erinnern,Konjunktiv II Futur I to remember
to remember<br>Konjunktiv II Futur I<br>Plural 1,wir würden erinnern,Konjunktiv II Futur I to remember
to remember<br>Konjunktiv II Futur I<br>Plural 2,ihr würdet erinnern,Konjunktiv II Futur I to remember
to remember<br>Konjunktiv II Futur I<br>Plural 3,Sie würden erinnern,Konjunktiv II Futur I to remember
to remember<br>Konjunktiv II Plusquamperfekt<br>Singular 1,ich hätte erinnert,Konjunktiv II Plusquamperfekt to remember
to remember<br>Konjunktiv II Plusquamperfekt<br>Singular 2,du hättest erinnert,Konjunktiv II Plusquamperfekt to remember
to remember<br>Konjunktiv II Plusquamperfekt<br>Singular 3,er/sie/es hätte erinnert,Konjunktiv II Plusquamperfekt to remember
to remember<br>Konjunktiv II Plusquamperfekt<br>Plural 1,wir hätten erinnert,Konjunktiv II Plusquamperfekt to remember
to remember<br>Konjunktiv II Plusquamperfekt<br>Plural 2,ihr hättet erinnert,Konjunktiv II Plusquamperfekt to remember
to remember<br>Konjunktiv II Plusquamperfekt<br>Plural 3,Sie hätten erinnert,Konjunktiv II Plusquamperfekt to remember
to remember<br>Konjunktiv II Futur II<br>Singular 1,ich würde erinnert haben,Konjunktiv II Futur II to remember
to remember<br>Konjunktiv II Futur II<br>Singular 2,du würdest erinnert haben,Konjunktiv II Futur II to remember
to remember<br>Konjunktiv II Futur II<br>Singular 3,er/sie/es würde erinnert haben,Konjunktiv II Futur II to remember
to remember<br>Konjunktiv II Futur II<br>Plural 1,wir würden erinnert haben,Konjunktiv II Futur II to remember
to remember<br>Konjunktiv II Futur II<br>Plural 2,ihr würdet erinnert haben,Konjunktiv II Futur II to remember
to remember<br>Konjunktiv II Futur II<br>Plural 3,Sie würden erinnert haben,Konjunktiv II Futur II to remember
